"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"US000","3","56142","17","0","2026","1","",58,1372,1375,1410,30880089,5959541,72396,1714,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,3.6,29,2.2,28,2.1,62,4.6,1495995,5.1,238257,4.2,22606,45.4,35,2.1
"US000","3","561421","18","0","2026","1","",44,1144,1147,1172,26226451,5126824,64443,1748,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,2.3,38,3.4,37,3.3,58,5.2,1265288,5.1,246415,5.0,23875,58.9,18,1.0
"US000","3","561422","18","0","2026","1","",14,228,228,238,4653638,832717,7953,1547,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,7.7,-9,-3.8,-9,-3.8,4,1.7,230707,5.2,-8158,-1.0,-1269,-13.8,105,7.3
"US000","3","56143","17","0","2026","1","N",5,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","561439","18","0","2026","1","N",5,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","56144","17","0","2026","1","N",6,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",-2,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","561440","18","0","2026","1","N",6,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",-2,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","56149","17","0","2026","1","",22,248,285,289,4568148,232187,4542,1282,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,15.8,9,3.8,24,9.2,18,6.6,271286,6.3,52187,29.0,3206,240.0,-4,-0.3
"US000","3","561492","18","0","2026","1","N",2,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","561499","18","0","2026","1","N",20,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",3,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","5615","16","0","2026","1","",109,1344,1433,1496,14271185,4808802,37139,771,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.9,-67,-4.7,-161,-10.1,66,4.6,44668,0.3,-417547,-8.0,-2670,-6.7,31,4.2
"US000","3","56151","17","0","2026","1","",1,4,4,4,78737,0,0,1514,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-2,-33.3,-3,-42.9,-2,-33.3,-40330,-33.9,0,0.0,0,0.0,68,4.7
"US000","3","561510","18","0","2026","1","",1,4,4,4,78737,0,0,1514,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-2,-33.3,-3,-42.9,-2,-33.3,-40330,-33.9,0,0.0,0,0.0,68,4.7
"US000","3","56152","17","0","2026","1","",1,54,54,55,333633,166668,0,472,"",1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,"",0,0.0,-7,-11.5,-7,-11.5,-6,-9.8,-67792,-16.9,-49483,-22.9,0,0.0,-34,-6.7
"US000","3","561520","18","0","2026","1","",1,54,54,55,333633,166668,0,472,"",1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,"",0,0.0,-7,-11.5,-7,-11.5,-6,-9.8,-67792,-16.9,-49483,-22.9,0,0.0,-34,-6.7
"US000","3","56159","17","0","2026","1","",107,1286,1375,1437,13858815,4642134,37139,780,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.9,-58,-4.3,-151,-9.9,74,5.4,152790,1.1,-368064,-7.3,-2670,-6.7,33,4.4
"US000","3","561591","18","0","2026","1","",98,960,997,1008,12100172,4068446,32851,942,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,1.0,-8,-0.8,24,2.5,28,2.9,579040,5.0,46012,1.1,953,3.0,32,3.5
"US000","3","561599","18","0","2026","1","",9,326,378,429,1758643,573688,4288,358,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-50,-13.3,-175,-31.6,46,12.0,-426250,-19.5,-414076,-41.9,-3623,-45.8,-26,-6.8
"US000","3","5616","16","0","2026","1","",36,854,855,864,12289684,2162767,17152,1102,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-28,-3.2,-25,-2.8,-10,-1.1,-369409,-2.9,-63965,-2.9,-1944,-10.2,-6,-0.5
"US000","3","56161","17","0","2026","1","N",34,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","561611","18","0","2026","1","",1,0,0,0,0,0,0,0,"",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"US000","3","561612","18","0","2026","1","N",33,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","56162","17","0","2026","1","N",2,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","561621","18","0","2026","1","N",2,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","5617","16","0","2026","1","",1520,26148,26255,26443,373988813,14070360,127343,1095,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",11,0.7,492,1.9,468,1.8,510,2.0,20428164,5.8,2145827,18.0,-9344,-6.8,41,3.9
"US000","3","56171","17","0","2026","1","",71,939,949,985,14689436,1976257,27125,1180,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-2.7,-9,-0.9,-5,-0.5,-15,-1.5,209939,1.4,-70005,-3.4,-1778,-6.2,29,2.5
"US000","3","561710","18","0","2026","1","",71,939,949,985,14689436,1976257,27125,1180,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-2.7,-9,-0.9,-5,-0.5,-15,-1.5,209939,1.4,-70005,-3.4,-1778,-6.2,29,2.5
"US000","3","56172","17","0","2026","1","",905,14247,14287,14369,208804314,8787368,78726,1123,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,0.8,316,2.3,263,1.9,285,2.0,11943541,6.1,947252,12.1,-8590,-9.8,42,3.9
"US000","3","561720","18","0","2026","1","",905,14247,14287,14369,208804314,8787368,78726,1123,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,0.8,316,2.3,263,1.9,285,2.0,11943541,6.1,947252,12.1,-8590,-9.8,42,3.9
"US000","3","56173","17","0","2026","1","",245,4588,4634,4683,64159636,2987746,19050,1065,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.8,224,5.1,219,5.0,207,4.6,5679588,9.7,1261697,73.1,-511,-2.6,47,4.6
"US000","3","561730","18","0","2026","1","",245,4588,4634,4683,64159636,2987746,19050,1065,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.8,224,5.1,219,5.0,207,4.6,5679588,9.7,1261697,73.1,-511,-2.6,47,4.6
"US000","3","56179","17","0","2026","1","",299,6374,6385,6406,86335427,318989,2442,1040,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,1.4,-39,-0.6,-9,-0.1,33,0.5,2595096,3.1,6883,2.2,1535,169.2,32,3.2
"US000","3","561790","18","0","2026","1","",299,6374,6385,6406,86335427,318989,2442,1040,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,1.4,-39,-0.6,-9,-0.1,33,0.5,2595096,3.1,6883,2.2,1535,169.2,32,3.2
"US000","3","5619","16","0","2026","1","",230,6418,6441,6294,104234700,23138803,337408,1256,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",13,6.0,696,12.2,657,11.4,621,10.9,13717979,15.2,1626480,7.6,144150,74.6,40,3.3
"US000","3","56192","17","0","2026","1","",20,1560,1599,1497,15568972,957290,21561,772,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,5.3,374,31.5,395,32.8,347,30.2,5839559,60.0,865,0.1,-5925,-21.6,138,21.8
"US000","3","561920","18","0","2026","1","",20,1560,1599,1497,15568972,957290,21561,772,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,5.3,374,31.5,395,32.8,347,30.2,5839559,60.0,865,0.1,-5925,-21.6,138,21.8
"US000","3","56199","17","0","2026","1","",210,4858,4842,4797,88665728,22181513,315847,1411,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",12,6.1,322,7.1,262,5.7,274,6.1,7878420,9.8,1625615,7.9,150075,90.5,44,3.2
"US000","3","561990","18","0","2026","1","",210,4858,4842,4797,88665728,22181513,315847,1411,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",12,6.1,322,7.1,262,5.7,274,6.1,7878420,9.8,1625615,7.9,150075,90.5,44,3.2
"US000","3","562","15","0","2026","1","",1135,27960,27818,27901,454688558,31814661,295018,1254,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,2345,9.2,2241,8.8,2243,8.7,49908885,12.3,668317,2.1,91728,45.1,39,3.2
"US000","3","5621","16","0","2026","1","",271,7059,7011,6991,104726821,5457093,40237,1148,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,1.5,2078,41.7,2037,41.0,2019,40.6,31562429,43.1,137190,2.6,885,2.2,17,1.5
"US000","3","56211","17","0","2026","1","",271,7059,7011,6991,104726821,5457093,40237,1148,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,1.5,2078,41.7,2037,41.0,2019,40.6,31562429,43.1,137190,2.6,885,2.2,17,1.5
"US000","3","562111","18","0","2026","1","",253,6926,6877,6855,103346921,4996415,33608,1154,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,1.6,2072,42.7,2034,42.0,2019,41.7,31580496,44.0,136732,2.8,-3071,-8.4,14,1.2
"US000","3","562112","18","0","2026","1","",4,12,12,11,285307,35000,2170,1881,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,0,0.0,-2,-14.3,-3,-21.4,-51447,-15.3,-14000,-28.6,1435,195.2,-62,-3.2
"US000","3","562119","18","0","2026","1","",14,121,122,125,1094593,425678,4459,686,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,6,5.2,5,4.3,3,2.5,33380,3.1,14458,3.5,2521,130.1,-6,-0.9
"US000","3","5622","16","0","2026","1","",745,19447,19354,19405,326854679,24048308,206970,1296,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-0.5,308,1.6,252,1.3,269,1.4,17856616,5.8,433063,1.8,76794,59.0,53,4.3
"US000","3","56221","17","0","2026","1","",745,19447,19354,19405,326854679,24048308,206970,1296,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-0.5,308,1.6,252,1.3,269,1.4,17856616,5.8,433063,1.8,76794,59.0,53,4.3
"US000","3","562211","18","0","2026","1","",48,1138,1133,1129,18477987,1875239,32754,1254,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-2.0,12,1.1,9,0.8,6,0.5,352066,1.9,60391,3.3,16008,95.6,14,1.1
"US000","3","562212","18","0","2026","1","",559,13862,13845,13846,210648734,20129016,152454,1170,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-0.4,133,1.0,111,0.8,87,0.6,6685551,3.3,381405,1.9,58219,61.8,28,2.5
"US000","3","562213","18","0","2026","1","",20,525,480,520,10281799,318827,8275,1556,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-4.8,4,0.8,-36,-7.0,4,0.8,505753,5.2,-20212,-6.0,-933,-10.1,103,7.1
"US000","3","562219","18","0","2026","1","",118,3922,3896,3910,87446159,1725226,13487,1721,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,159,4.2,168,4.5,172,4.6,10313246,13.4,11479,0.7,3500,35.0,136,8.6
"US000","3","5629","16","0","2026","1","",119,1454,1453,1505,23107058,2309260,47811,1209,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-41,-2.7,-48,-3.2,-45,-2.9,489840,2.2,98064,4.4,14049,41.6,61,5.3
"US000","3","56291","17","0","2026","1","N",5,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","562910","18","0","2026","1","N",5,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","56292","17","0","2026","1","",93,1102,1106,1126,16921284,1308949,29927,1171,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-1.1,-11,-1.0,-14,-1.2,-3,-0.3,678546,4.2,23477,1.8,9462,46.2,56,5.0
"US000","3","562920","18","0","2026","1","",93,1102,1106,1126,16921284,1308949,29927,1171,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-1.1,-11,-1.0,-14,-1.2,-3,-0.3,678546,4.2,23477,1.8,9462,46.2,56,5.0
"US000","3","56299","17","0","2026","1","N",21,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","562991","18","0","2026","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","562998","18","0","2026","1","N",20,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","61","14","0","2026","1","",66459,8307729,8404614,8435284,128462065857,3367050760,18612633,1179,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",93,0.1,41948,0.5,21957,0.3,24255,0.3,3334626478,2.7,101325169,3.1,981884,5.6,27,2.3
"US000","3","611","15","0","2026","1","",66459,8307729,8404614,8435284,128462065857,3367050760,18612633,1179,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",93,0.1,41948,0.5,21957,0.3,24255,0.3,3334626478,2.7,101325169,3.1,981884,5.6,27,2.3
"US000","3","6111","16","0","2026","1","",63648,7796770,7842296,7861702,119802132607,3095831165,17269446,1176,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",51,0.1,34176,0.4,10351,0.1,13490,0.2,2950897242,2.5,95287421,3.2,858155,5.2,26,2.3
"US000","3","61111","17","0","2026","1","",63648,7796770,7842296,7861702,119802132607,3095831165,17269446,1176,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",51,0.1,34176,0.4,10351,0.1,13490,0.2,2950897242,2.5,95287421,3.2,858155,5.2,26,2.3
"US000","3","611110","18","0","2026","1","",63648,7796770,7842296,7861702,119802132607,3095831165,17269446,1176,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",51,0.1,34176,0.4,10351,0.1,13490,0.2,2950897242,2.5,95287421,3.2,858155,5.2,26,2.3
"US000","3","6112","16","0","2026","1","",1471,367450,415947,426228,6107646487,191741630,948381,1165,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",31,2.2,1674,0.5,6022,1.5,4912,1.2,262722147,4.5,3221807,1.7,121234,14.7,38,3.4
"US000","3","61121","17","0","2026","1","",1471,367450,415947,426228,6107646487,191741630,948381,1165,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",31,2.2,1674,0.5,6022,1.5,4912,1.2,262722147,4.5,3221807,1.7,121234,14.7,38,3.4
"US000","3","611210","18","0","2026","1","",1471,367450,415947,426228,6107646487,191741630,948381,1165,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",31,2.2,1674,0.5,6022,1.5,4912,1.2,262722147,4.5,3221807,1.7,121234,14.7,38,3.4
"US000","3","6113","16","0","2026","1","",485,81335,83307,83841,1753698468,12308785,90784,1629,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,1.3,3885,5.0,3918,4.9,3758,4.7,90277472,5.4,900117,7.9,24812,37.6,9,0.6
"US000","3","61131","17","0","2026","1","",485,81335,83307,83841,1753698468,12308785,90784,1629,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,1.3,3885,5.0,3918,4.9,3758,4.7,90277472,5.4,900117,7.9,24812,37.6,9,0.6
"US000","3","611310","18","0","2026","1","",485,81335,83307,83841,1753698468,12308785,90784,1629,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,1.3,3885,5.0,3918,4.9,3758,4.7,90277472,5.4,900117,7.9,24812,37.6,9,0.6
"US000","3","6114","16","0","2026","1","",81,1515,1521,1526,26580665,3603544,15768,1345,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,1.2,-759,-33.4,-767,-33.5,-783,-33.9,-5230163,-16.4,427958,13.5,675,4.5,277,25.9
"US000","3","61142","17","0","2026","1","",7,324,322,323,5834837,0,0,1390,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-6,-1.8,-6,-1.8,-4,-1.2,168656,3.0,0,0.0,0,0.0,63,4.7
"US000","3","611420","18","0","2026","1","",7,324,322,323,5834837,0,0,1390,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-6,-1.8,-6,-1.8,-4,-1.2,168656,3.0,0,0.0,0,0.0,63,4.7
"US000","3","61143","17","0","2026","1","",74,1191,1199,1203,20745828,3603544,15768,1332,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,1.4,-753,-38.7,-761,-38.8,-779,-39.3,-5398819,-20.6,427958,13.5,675,4.5,307,30.0
"US000","3","611430","18","0","2026","1","",74,1191,1199,1203,20745828,3603544,15768,1332,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,1.4,-753,-38.7,-761,-38.8,-779,-39.3,-5398819,-20.6,427958,13.5,675,4.5,307,30.0
"US000","3","6115","16","0","2026","1","",172,10458,10659,10806,149453271,28922791,79773,1080,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,115,1.1,-78,-0.7,-124,-1.1,5524680,3.8,1922093,7.1,-20132,-20.2,42,4.0
"US000","3","61151","17","0","2026","1","",172,10458,10659,10806,149453271,28922791,79773,1080,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,115,1.1,-78,-0.7,-124,-1.1,5524680,3.8,1922093,7.1,-20132,-20.2,42,4.0
"US000","3","611512","18","0","2026","1","",4,97,112,142,1388461,486998,1198,913,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-1,-1.0,2,1.8,32,29.1,185285,15.4,139717,40.2,-346,-22.4,40,4.6
"US000","3","611513","18","0","2026","1","",32,2225,2152,2170,32198074,4942430,761,1135,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-3.0,5,0.2,-3,-0.1,-32,-1.5,1019909,3.3,203532,4.3,-46377,-98.4,41,3.7
"US000","3","611519","18","0","2026","1","",136,8136,8395,8494,115866736,23493363,77814,1068,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.7,111,1.4,-77,-0.9,-124,-1.4,4319486,3.9,1578844,7.2,26591,51.9,43,4.2
"US000","3","6116","16","0","2026","1","",193,8298,8400,8385,87484046,1580697,25411,805,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-1.0,-35,-0.4,-82,-1.0,-430,-4.9,-764774,-0.9,-159911,-9.2,3174,14.3,10,1.3
"US000","3","61161","17","0","2026","1","N",8,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",-1,-11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","611610","18","0","2026","1","N",8,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",-1,-11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","61162","17","0","2026","1","",67,2679,2701,2658,23133087,561573,17223,664,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,1.5,180,7.2,152,6.0,-75,-2.7,1380274,6.3,53832,10.6,1811,11.8,19,2.9
"US000","3","611620","18","0","2026","1","",67,2679,2701,2658,23133087,561573,17223,664,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,1.5,180,7.2,152,6.0,-75,-2.7,1380274,6.3,53832,10.6,1811,11.8,19,2.9
"US000","3","61163","17","0","2026","1","N",4,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",-2,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","611630","18","0","2026","1","N",4,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",-2,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","61169","17","0","2026","1","",114,5228,5309,5343,60098405,457174,3977,873,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-156,-2.9,-168,-3.1,-279,-5.0,-1802668,-2.9,44622,10.8,1420,55.5,6,0.7
"US000","3","611691","18","0","2026","1","",48,3380,3414,3365,37121669,156082,486,843,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-32,-0.9,-31,-0.9,-185,-5.2,-675290,-1.8,-162,-0.1,25,5.4,5,0.6
"US000","3","611692","18","0","2026","1","",1,6,7,9,35979,0,0,377,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,3,75.0,3,50.0,2483,7.4,0,0.0,0,0.0,-106,-21.9
"US000","3","611699","18","0","2026","1","",65,1842,1888,1969,22940757,301092,3491,929,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-124,-6.3,-140,-6.9,-97,-4.7,-1129861,-4.7,44784,17.5,1395,66.6,12,1.3
"US000","3","6117","16","0","2026","1","",409,41903,42484,42796,535070313,33062148,183070,971,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,1.5,2892,7.4,2593,6.5,3432,8.7,31199874,6.2,-274316,-0.8,-6034,-3.2,-12,-1.2
"US000","3","61171","17","0","2026","1","",409,41903,42484,42796,535070313,33062148,183070,971,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,1.5,2892,7.4,2593,6.5,3432,8.7,31199874,6.2,-274316,-0.8,-6034,-3.2,-12,-1.2
"US000","3","611710","18","0","2026","1","",409,41903,42484,42796,535070313,33062148,183070,971,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,1.5,2892,7.4,2593,6.5,3432,8.7,31199874,6.2,-274316,-0.8,-6034,-3.2,-12,-1.2
"US000","3","62","14","0","2026","1","",7251,955012,954142,956974,19329349619,1081281219,9148117,1556,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-47,-0.6,-5033,-0.5,-7447,-0.8,-7787,-0.8,257612316,1.4,1307139,0.1,1831821,25.0,31,2.0
"US000","3","621","15","0","2026","1","",2290,89133,89312,89770,1780958344,243700774,2377912,1532,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",11,0.5,1164,1.3,1163,1.3,1417,1.6,70743281,4.1,10119298,4.3,42718,1.8,40,2.7
"US000","3","6211","16","0","2026","1","",819,24915,24904,24965,595319028,73129316,542783,1837,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",11,1.4,360,1.5,298,1.2,237,1.0,9899681,1.7,2881460,4.1,-272504,-33.4,9,0.5
"US000","3","62111","17","0","2026","1","",819,24915,24904,24965,595319028,73129316,542783,1837,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",11,1.4,360,1.5,298,1.2,237,1.0,9899681,1.7,2881460,4.1,-272504,-33.4,9,0.5
"US000","3","621111","18","0","2026","1","",801,24414,24403,24464,586930669,70456369,455669,1848,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,1.3,354,1.5,288,1.2,230,0.9,9661512,1.7,2848100,4.2,-279619,-38.0,8,0.4
"US000","3","621112","18","0","2026","1","",18,501,501,501,8388359,2672947,87114,1288,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,5.9,6,1.2,10,2.0,7,1.4,238169,2.9,33360,1.3,7115,8.9,17,1.3
"US000","3","6212","16","0","2026","1","",8,261,260,268,5437571,1276707,76728,1590,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-11.1,-6,-2.2,-1,-0.4,1,0.4,276309,5.4,49436,4.0,4424,6.1,92,6.1
"US000","3","62121","17","0","2026","1","",8,261,260,268,5437571,1276707,76728,1590,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-11.1,-6,-2.2,-1,-0.4,1,0.4,276309,5.4,49436,4.0,4424,6.1,92,6.1
"US000","3","621210","18","0","2026","1","",8,261,260,268,5437571,1276707,76728,1590,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-11.1,-6,-2.2,-1,-0.4,1,0.4,276309,5.4,49436,4.0,4424,6.1,92,6.1
"US000","3","6213","16","0","2026","1","",121,2884,2889,2905,47559383,12305451,210345,1265,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",15,14.2,160,5.9,187,6.9,195,7.2,6803497,16.7,2585448,26.6,22023,11.7,109,9.4
"US000","3","62131","17","0","2026","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","621310","18","0","2026","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
