"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"US000","5","31161","17","0","2025","A","",4689,556647,31395765732,10484815162,88123996,1085,56402,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,0.0,2869,0.5,1133307093,3.7,267260951,2.6,-3216684,-3.5,34,3.2,1755,3.2
"US000","5","311611","18","0","2025","A","",1665,145660,8527644859,3291745866,24683773,1126,58545,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-0.2,-3008,-2.0,-95814570,-1.1,-16297559,-0.5,-2606370,-9.6,11,1.0,540,0.9
"US000","5","311612","18","0","2025","A","",1971,153011,9420785119,3126681825,36925624,1184,61569,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.1,863,0.6,320663906,3.5,146521797,4.9,469729,1.3,34,3.0,1758,2.9
"US000","5","311613","18","0","2025","A","",218,7394,591940564,136380805,1592625,1540,80061,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-0.9,-797,-9.7,-42871420,-6.8,-10471601,-7.1,191907,13.7,50,3.4,2564,3.3
"US000","5","311615","18","0","2025","A","",834,250582,12855395190,3930006666,24921974,987,51302,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.2,5812,2.4,951329177,8.0,147508314,3.9,-1271950,-4.9,52,5.6,2668,5.5
"US000","5","3117","16","0","2025","A","",846,32968,2195825348,1170415868,24003153,1281,66606,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,0.7,848,2.6,149771427,7.3,80213370,7.4,1135474,5.0,56,4.6,2905,4.6
"US000","5","31171","17","0","2025","A","",846,32968,2195825348,1170415868,24003153,1281,66606,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,0.7,848,2.6,149771427,7.3,80213370,7.4,1135474,5.0,56,4.6,2905,4.6
"US000","5","311710","18","0","2025","A","",846,32968,2195825348,1170415868,24003153,1281,66606,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,0.7,848,2.6,149771427,7.3,80213370,7.4,1135474,5.0,56,4.6,2905,4.6
"US000","5","3118","16","0","2025","A","",15978,347132,17651364843,5889789895,90642203,978,50849,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",159,1.0,-266,-0.1,306399740,1.8,106645607,1.8,1274382,1.4,18,1.9,921,1.8
"US000","5","31181","17","0","2025","A","",14184,271419,12977696625,4503630061,69732394,920,47814,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",143,1.0,4593,1.7,504173194,4.0,125148626,2.9,1562390,2.3,21,2.3,1066,2.3
"US000","5","311811","18","0","2025","A","",9687,107014,3294056175,1595166072,25327693,592,30782,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",214,2.3,2487,2.4,151071691,4.8,54235887,3.5,1056107,4.4,14,2.4,713,2.4
"US000","5","311812","18","0","2025","A","",4189,150165,8786753221,2667263139,40561309,1125,58514,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-71,-1.7,1408,0.9,261763732,3.1,56619063,2.2,-86460,-0.2,23,2.1,1206,2.1
"US000","5","311813","18","0","2025","A","",308,14241,896887229,241200850,3843392,1211,62979,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.3,700,5.2,91337771,11.3,14293676,6.3,592743,18.2,67,5.9,3489,5.9
"US000","5","31182","17","0","2025","A","",1274,55481,3590327426,1082473099,17518016,1244,64713,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",11,0.9,-4196,-7.0,-195920024,-5.2,-23049680,-2.1,-277652,-1.6,24,2.0,1268,2.0
"US000","5","311821","18","0","2025","A","",746,35010,2128044484,680815011,11170968,1169,60784,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-17,-2.2,-3320,-8.7,-156684182,-6.9,-22416053,-3.2,-409675,-3.5,23,2.0,1178,2.0
"US000","5","311824","18","0","2025","A","",528,20471,1462282942,401658088,6347048,1374,71432,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",28,5.6,-876,-4.1,-39235842,-2.6,-633627,-0.2,132023,2.1,21,1.6,1093,1.6
"US000","5","31183","17","0","2025","A","",520,20232,1083340792,303686735,3391793,1030,53545,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,1.0,-663,-3.2,-1853430,-0.2,4546661,1.5,-10356,-0.3,31,3.1,1609,3.1
"US000","5","311830","18","0","2025","A","",520,20232,1083340792,303686735,3391793,1030,53545,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,1.0,-663,-3.2,-1853430,-0.2,4546661,1.5,-10356,-0.3,31,3.1,1609,3.1
"US000","5","3119","16","0","2025","A","",8898,270450,18631161308,4923994362,84193505,1325,68889,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",408,4.8,3307,1.2,710285037,4.0,99520875,2.1,1580947,1.9,35,2.7,1805,2.7
"US000","5","31191","17","0","2025","A","",1221,65786,4356493588,1082373001,19940281,1274,66223,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",73,6.4,-164,-0.2,37915184,0.9,-16176391,-1.5,-334943,-1.7,15,1.2,741,1.1
"US000","5","311911","18","0","2025","A","",354,16233,1084756664,263233715,6404245,1285,66825,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",14,4.1,-312,-1.9,-3849727,-0.4,-14441911,-5.2,-409562,-6.0,20,1.6,1028,1.6
"US000","5","311919","18","0","2025","A","",867,49553,3271736924,819139286,13536036,1270,66025,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",59,7.3,148,0.3,41764911,1.3,-1734480,-0.2,74619,0.6,13,1.0,648,1.0
"US000","5","31192","17","0","2025","A","",1821,29066,1863048013,574802836,9191541,1233,64098,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",101,5.9,675,2.4,66893756,3.7,12363558,2.2,-110883,-1.2,16,1.3,832,1.3
"US000","5","311920","18","0","2025","A","",1821,29066,1863048013,574802836,9191541,1233,64098,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",101,5.9,675,2.4,66893756,3.7,12363558,2.2,-110883,-1.2,16,1.3,832,1.3
"US000","5","31193","17","0","2025","A","",350,10118,1058477269,152581107,3091871,2012,104614,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-1.1,191,1.9,21502052,2.1,5790112,3.9,166135,5.7,3,0.1,156,0.1
"US000","5","311930","18","0","2025","A","",350,10118,1058477269,152581107,3091871,2012,104614,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-1.1,191,1.9,21502052,2.1,5790112,3.9,166135,5.7,3,0.1,156,0.1
"US000","5","31194","17","0","2025","A","",1246,51466,4099218117,902198588,16437690,1532,79649,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",16,1.3,1428,2.9,153813361,3.9,35922261,4.1,1025165,6.7,16,1.1,801,1.0
"US000","5","311941","18","0","2025","A","",496,21962,1594183470,351139830,6321331,1396,72589,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-1.4,865,4.1,109133853,7.3,18319990,5.5,902344,16.7,42,3.1,2199,3.1
"US000","5","311942","18","0","2025","A","",750,29504,2505034647,551058758,10116359,1633,84904,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",23,3.2,564,1.9,44679508,1.8,17602271,3.3,122821,1.2,-2,-0.1,-111,-0.1
"US000","5","31199","17","0","2025","A","",4260,114015,7253924321,2212038830,35532122,1224,63622,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",222,5.5,1178,1.0,430160684,6.3,61621335,2.9,835473,2.4,61,5.2,3147,5.2
"US000","5","311991","18","0","2025","A","",1962,69703,3911648923,1299349624,22194822,1079,56119,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",78,4.1,221,0.3,199146672,5.4,31912364,2.5,-211259,-0.9,51,5.0,2688,5.0
"US000","5","311999","18","0","2025","A","",2298,44312,3342275398,912689206,13337300,1450,75426,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",144,6.7,957,2.2,231014012,7.4,29708971,3.4,1046732,8.5,70,5.1,3664,5.1
"US000","5","312","15","0","2025","A","",16732,328158,21042652685,5290084919,96432926,1233,64124,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-150,-0.9,-5997,-1.8,612803795,3.0,-25156896,-0.5,-275718,-0.3,57,4.8,2985,4.9
"US000","5","3121","16","0","2025","A","",16316,316938,19920493369,5092113402,93043769,1209,62853,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-129,-0.8,-6583,-2.0,492028180,2.5,-21987140,-0.4,-550963,-0.6,54,4.7,2800,4.7
"US000","5","31211","17","0","2025","A","",2795,112098,8477286147,1899799046,31305562,1454,75624,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",68,2.5,658,0.6,492234336,6.2,22495354,1.2,-1083346,-3.3,76,5.5,3971,5.5
"US000","5","312111","18","0","2025","A","",1450,83409,6319215194,1417340379,21513852,1457,75762,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",72,5.2,1485,1.8,389103440,6.6,29290118,2.1,-499519,-2.3,65,4.7,3376,4.7
"US000","5","312112","18","0","2025","A","",794,21284,1745377295,354384107,7051786,1577,82005,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,-0.6,-505,-2.3,104229174,6.4,-909798,-0.3,-274210,-3.7,129,8.9,6686,8.9
"US000","5","312113","18","0","2025","A","",552,7405,412693658,128074560,2739924,1072,55731,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.4,-322,-4.2,-1098278,-0.3,-5884966,-4.4,-309617,-10.2,42,4.1,2180,4.1
"US000","5","31212","17","0","2025","A","",5870,104779,5333482847,1738456609,28030373,979,50902,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-174,-2.9,-3530,-3.3,-10467507,-0.2,-23988627,-1.4,-156564,-0.6,30,3.2,1562,3.2
"US000","5","312120","18","0","2025","A","",5870,104779,5333482847,1738456609,28030373,979,50902,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-174,-2.9,-3530,-3.3,-10467507,-0.2,-23988627,-1.4,-156564,-0.6,30,3.2,1562,3.2
"US000","5","31213","17","0","2025","A","",5778,74112,4137866772,1032010994,26040187,1074,55833,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-23,-0.4,-2922,-3.8,-106977136,-2.5,-37978705,-3.5,-31750,-0.1,14,1.3,729,1.3
"US000","5","312130","18","0","2025","A","",5778,74112,4137866772,1032010994,26040187,1074,55833,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-23,-0.4,-2922,-3.8,-106977136,-2.5,-37978705,-3.5,-31750,-0.1,14,1.3,729,1.3
"US000","5","31214","17","0","2025","A","",1872,25949,1971857603,421846753,7667647,1461,75989,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.1,-789,-3.0,117238487,6.3,17484838,4.3,720697,10.4,127,9.5,6627,9.6
"US000","5","312140","18","0","2025","A","",1872,25949,1971857603,421846753,7667647,1461,75989,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.1,-789,-3.0,117238487,6.3,17484838,4.3,720697,10.4,127,9.5,6627,9.6
"US000","5","3122","16","0","2025","A","",417,11220,1122159316,197971517,3389157,1923,100015,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-19,-4.4,586,5.5,120775615,12.1,-3169756,-1.6,275245,8.8,112,6.2,5843,6.2
"US000","5","31223","17","0","2025","A","",417,11220,1122159316,197971517,3389157,1923,100015,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-19,-4.4,586,5.5,120775615,12.1,-3169756,-1.6,275245,8.8,112,6.2,5843,6.2
"US000","5","312230","18","0","2025","A","",417,11220,1122159316,197971517,3389157,1923,100015,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-19,-4.4,586,5.5,120775615,12.1,-3169756,-1.6,275245,8.8,112,6.2,5843,6.2
"US000","5","313","15","0","2025","A","",2633,81218,5115490069,1468848921,17792309,1211,62985,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-73,-2.7,-3693,-4.3,47793157,0.9,-56302546,-3.7,-706014,-3.8,63,5.5,3303,5.5
"US000","5","3131","16","0","2025","A","",386,19724,1062723303,328042843,2747377,1036,53881,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.3,-603,-3.0,45626472,4.5,-12422201,-3.6,-390705,-12.5,74,7.7,3844,7.7
"US000","5","31311","17","0","2025","A","",386,19724,1062723303,328042843,2747377,1036,53881,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.3,-603,-3.0,45626472,4.5,-12422201,-3.6,-390705,-12.5,74,7.7,3844,7.7
"US000","5","313110","18","0","2025","A","",386,19724,1062723303,328042843,2747377,1036,53881,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.3,-603,-3.0,45626472,4.5,-12422201,-3.6,-390705,-12.5,74,7.7,3844,7.7
"US000","5","3132","16","0","2025","A","",1031,40858,2653521157,771324365,9375542,1249,64944,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-32,-3.0,-1564,-3.7,18080584,0.7,-25648026,-3.2,-268804,-2.8,54,4.5,2820,4.5
"US000","5","31321","17","0","2025","A","",358,17399,1046182700,305412044,3908805,1156,60128,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-8,-2.2,-1013,-5.5,-14713897,-1.4,-15583710,-4.9,-93959,-2.3,48,4.3,2509,4.4
"US000","5","313210","18","0","2025","A","",358,17399,1046182700,305412044,3908805,1156,60128,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-8,-2.2,-1013,-5.5,-14713897,-1.4,-15583710,-4.9,-93959,-2.3,48,4.3,2509,4.4
"US000","5","31322","17","0","2025","A","",231,4741,273063136,93130341,1076306,1108,57600,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-9,-3.8,-262,-5.2,-18168416,-6.2,-3974974,-4.1,-101653,-8.6,-12,-1.1,-616,-1.1
"US000","5","313220","18","0","2025","A","",231,4741,273063136,93130341,1076306,1108,57600,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-9,-3.8,-262,-5.2,-18168416,-6.2,-3974974,-4.1,-101653,-8.6,-12,-1.1,-616,-1.1
"US000","5","31323","17","0","2025","A","",311,14651,1107457882,275425067,2945152,1454,75589,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-8,-2.5,-87,-0.6,49773625,4.7,-1336616,-0.5,-35506,-1.2,74,5.4,3824,5.3
"US000","5","313230","18","0","2025","A","",311,14651,1107457882,275425067,2945152,1454,75589,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-8,-2.5,-87,-0.6,49773625,4.7,-1336616,-0.5,-35506,-1.2,74,5.4,3824,5.3
"US000","5","31324","17","0","2025","A","",132,4068,226817439,97356913,1445279,1072,55762,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-6,-4.3,-201,-4.7,1189272,0.5,-4752726,-4.7,-37686,-2.5,56,5.5,2909,5.5
"US000","5","313240","18","0","2025","A","",132,4068,226817439,97356913,1445279,1072,55762,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-6,-4.3,-201,-4.7,1189272,0.5,-4752726,-4.7,-37686,-2.5,56,5.5,2909,5.5
"US000","5","3133","16","0","2025","A","",1216,20636,1399245609,369481713,5669390,1304,67807,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-41,-3.3,-1526,-6.9,-15913899,-1.1,-18232319,-4.7,-46505,-0.8,76,6.2,3953,6.2
"US000","5","31331","17","0","2025","A","",1012,14959,924169297,272408147,3713713,1188,61782,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-44,-4.2,-1150,-7.1,-20539961,-2.2,-14782652,-5.1,-249123,-6.3,60,5.3,3137,5.3
"US000","5","313310","18","0","2025","A","",1012,14959,924169297,272408147,3713713,1188,61782,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-44,-4.2,-1150,-7.1,-20539961,-2.2,-14782652,-5.1,-249123,-6.3,60,5.3,3137,5.3
"US000","5","31332","17","0","2025","A","",204,5677,475076312,97073566,1955677,1609,83684,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,1.0,-377,-6.2,4626062,1.0,-3449667,-3.4,202618,11.6,114,7.6,5969,7.7
"US000","5","313320","18","0","2025","A","",204,5677,475076312,97073566,1955677,1609,83684,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,1.0,-377,-6.2,4626062,1.0,-3449667,-3.4,202618,11.6,114,7.6,5969,7.7
"US000","5","314","15","0","2025","A","",6137,92849,5306602169,1487975597,18801110,1099,57153,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-131,-2.1,-4123,-4.3,32348415,0.6,-20129048,-1.3,-1197041,-6.0,53,5.1,2763,5.1
"US000","5","3141","16","0","2025","A","",1481,36984,2225656790,519860848,5911058,1157,60179,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-47,-3.1,-2297,-5.8,-13078885,-0.6,-11564749,-2.2,-1121105,-15.9,61,5.6,3186,5.6
"US000","5","31411","17","0","2025","A","",438,24883,1598357346,308739709,2824747,1235,64236,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,2.3,-1052,-4.1,22720952,1.4,5661387,1.9,-529466,-15.8,67,5.7,3483,5.7
"US000","5","314110","18","0","2025","A","",438,24883,1598357346,308739709,2824747,1235,64236,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,2.3,-1052,-4.1,22720952,1.4,5661387,1.9,-529466,-15.8,67,5.7,3483,5.7
"US000","5","31412","17","0","2025","A","",1043,12102,627299444,211121139,3086311,997,51836,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-57,-5.2,-1244,-9.3,-35799837,-5.4,-17226136,-7.5,-591639,-16.1,42,4.4,2151,4.3
"US000","5","314120","18","0","2025","A","",1043,12102,627299444,211121139,3086311,997,51836,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-57,-5.2,-1244,-9.3,-35799837,-5.4,-17226136,-7.5,-591639,-16.1,42,4.4,2151,4.3
"US000","5","3149","16","0","2025","A","",4656,55865,3080945379,968114749,12890052,1061,55150,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-84,-1.8,-1825,-3.2,45427300,1.5,-8564299,-0.9,-75936,-0.6,49,4.8,2533,4.8
"US000","5","31491","17","0","2025","A","",1562,22019,1253648918,391694563,6148223,1095,56936,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-64,-3.9,-1043,-4.5,-3548662,-0.3,-7631116,-1.9,102069,1.7,47,4.5,2423,4.4
"US000","5","314910","18","0","2025","A","",1562,22019,1253648918,391694563,6148223,1095,56936,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-64,-3.9,-1043,-4.5,-3548662,-0.3,-7631116,-1.9,102069,1.7,47,4.5,2423,4.4
"US000","5","31499","17","0","2025","A","",3093,33846,1827296461,576420186,6741829,1038,53989,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-21,-0.7,-782,-2.3,48975962,2.8,-933183,-0.2,-178005,-2.6,50,5.1,2634,5.1
"US000","5","314994","18","0","2025","A","",162,5076,329814642,99832461,961025,1250,64976,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.6,12,0.2,10528456,3.3,2276920,2.3,4737,0.5,37,3.1,1925,3.1
"US000","5","314999","18","0","2025","A","",2931,28770,1497481819,476587725,5780804,1001,52050,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-22,-0.7,-794,-2.7,38447506,2.6,-3210103,-0.7,-182742,-3.1,52,5.5,2699,5.5
"US000","5","315","15","0","2025","A","",6194,78794,4705718076,1171572319,25118630,1149,59722,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-146,-2.3,-3462,-4.2,-60925849,-1.3,-39456264,-3.3,-89018,-0.4,35,3.1,1773,3.1
"US000","5","3151","16","0","2025","A","",243,5829,332653297,105527182,1222135,1097,57069,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-21,-8.0,-167,-2.8,51224160,18.2,-3824737,-3.5,70991,6.2,194,21.5,10136,21.6
"US000","5","31512","17","0","2025","A","",243,5829,332653297,105527182,1222135,1097,57069,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-21,-8.0,-167,-2.8,51224160,18.2,-3824737,-3.5,70991,6.2,194,21.5,10136,21.6
"US000","5","315120","18","0","2025","A","",243,5829,332653297,105527182,1222135,1097,57069,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-21,-8.0,-167,-2.8,51224160,18.2,-3824737,-3.5,70991,6.2,194,21.5,10136,21.6
"US000","5","3152","16","0","2025","A","",4475,60700,3697893371,860688858,20395120,1172,60921,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-199,-4.3,-3219,-5.0,-139034321,-3.6,-40286843,-4.5,-340610,-1.6,18,1.6,893,1.5
"US000","5","31521","17","0","2025","A","",2000,18494,877598385,262492009,6273691,913,47453,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-153,-7.1,-1893,-9.3,-76233632,-8.0,-20108641,-7.1,-631130,-9.1,13,1.4,666,1.4
"US000","5","315210","18","0","2025","A","",2000,18494,877598385,262492009,6273691,913,47453,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-153,-7.1,-1893,-9.3,-76233632,-8.0,-20108641,-7.1,-631130,-9.1,13,1.4,666,1.4
"US000","5","31525","17","0","2025","A","",2474,42206,2820294986,598196849,14121429,1285,66822,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-47,-1.9,-1326,-3.0,-62800689,-2.2,-20178202,-3.3,290520,2.1,11,0.9,593,0.9
"US000","5","315250","18","0","2025","A","",2474,42206,2820294986,598196849,14121429,1285,66822,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-47,-1.9,-1326,-3.0,-62800689,-2.2,-20178202,-3.3,290520,2.1,11,0.9,593,0.9
"US000","5","3159","16","0","2025","A","",1476,12265,675171408,205356279,3501375,1059,55050,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",75,5.4,-76,-0.6,26884312,4.1,4655316,2.3,180601,5.4,49,4.9,2519,4.8
"US000","5","31599","17","0","2025","A","",1476,12265,675171408,205356279,3501375,1059,55050,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",75,5.4,-76,-0.6,26884312,4.1,4655316,2.3,180601,5.4,49,4.9,2519,4.8
"US000","5","315990","18","0","2025","A","",1476,12265,675171408,205356279,3501375,1059,55050,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",75,5.4,-76,-0.6,26884312,4.1,4655316,2.3,180601,5.4,49,4.9,2519,4.8
"US000","5","316","15","0","2025","A","",1531,23701,1426455768,375123891,5217998,1157,60186,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-22,-1.4,-1591,-6.3,-69685892,-4.7,-25902447,-6.5,-538213,-9.4,19,1.7,1032,1.7
"US000","5","3161","16","0","2025","A","",195,3082,192933504,55048753,620855,1204,62610,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-1.5,-8,-0.3,5356813,2.9,192236,0.4,-15713,-2.5,36,3.1,1897,3.1
"US000","5","31611","17","0","2025","A","",195,3082,192933504,55048753,620855,1204,62610,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-1.5,-8,-0.3,5356813,2.9,192236,0.4,-15713,-2.5,36,3.1,1897,3.1
"US000","5","316110","18","0","2025","A","",195,3082,192933504,55048753,620855,1204,62610,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-1.5,-8,-0.3,5356813,2.9,192236,0.4,-15713,-2.5,36,3.1,1897,3.1
"US000","5","3162","16","0","2025","A","",386,10453,653532054,166667278,2588147,1202,62522,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-14,-3.5,-1167,-10.0,-77125907,-10.6,-22469740,-11.9,-254419,-9.0,-7,-0.6,-360,-0.6
"US000","5","31621","17","0","2025","A","",386,10453,653532054,166667278,2588147,1202,62522,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-14,-3.5,-1167,-10.0,-77125907,-10.6,-22469740,-11.9,-254419,-9.0,-7,-0.6,-360,-0.6
"US000","5","316210","18","0","2025","A","",386,10453,653532054,166667278,2588147,1202,62522,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-14,-3.5,-1167,-10.0,-77125907,-10.6,-22469740,-11.9,-254419,-9.0,-7,-0.6,-360,-0.6
"US000","5","3169","16","0","2025","A","",951,10167,579990210,153407860,2008996,1097,57049,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,-0.5,-416,-3.9,2083202,0.4,-3624943,-2.3,-268081,-11.8,47,4.5,2444,4.5
"US000","5","31699","17","0","2025","A","",951,10167,579990210,153407860,2008996,1097,57049,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,-0.5,-416,-3.9,2083202,0.4,-3624943,-2.3,-268081,-11.8,47,4.5,2444,4.5
"US000","5","316990","18","0","2025","A","",951,10167,579990210,153407860,2008996,1097,57049,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,-0.5,-416,-3.9,2083202,0.4,-3624943,-2.3,-268081,-11.8,47,4.5,2444,4.5
"US000","5","321","15","0","2025","A","",16064,401820,25827319930,8120379301,110534227,1236,64276,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-36,-0.2,-10314,-2.5,104979134,0.4,-24772991,-0.3,-828195,-0.7,36,3.0,1863,3.0
"US000","5","3211","16","0","2025","A","",3323,84216,5572470948,1777838237,22305670,1272,66169,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-84,-2.5,-4475,-5.0,-54500468,-1.0,-40202317,-2.2,-245641,-1.1,52,4.3,2724,4.3
"US000","5","32111","17","0","2025","A","",3323,84216,5572470948,1777838237,22305670,1272,66169,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-84,-2.5,-4475,-5.0,-54500468,-1.0,-40202317,-2.2,-245641,-1.1,52,4.3,2724,4.3
"US000","5","321113","18","0","2025","A","",2854,73711,4832783876,1577538132,19669388,1261,65564,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-102,-3.5,-3987,-5.1,-50894388,-1.0,-37477403,-2.3,-286588,-1.4,52,4.3,2710,4.3
"US000","5","321114","18","0","2025","A","",468,10505,739687072,200300105,2636282,1354,70413,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",16,3.5,-488,-4.4,-3606080,-0.5,-2724914,-1.3,40947,1.6,54,4.2,2796,4.1
